index,name,activity,celebrity_indice,phone_number,web_site,adresse
123,GRC IMMOBILIER,Agence immobilière,"4,4 (10)",51 51 90 54,N/A,"Jéricho, 04 Bp, 1451 C/0660"
124,KA Archi consult,Architecte,"4,5 (4)",97 92 58 94,N/A,06 BP 282
125,atelierpaon,Agence de design,"4,8 (28)",61 98 41 41,https://www.latelierpaon.com/,01 BP 1798 30 Rue 5.119
126,Usine de Plans,Agence de design,"4,9 (8)",65 32 44 73,https://usinedeplans.com/,01 BP 617
127,INSPIRED DESIGN,Agence d'architecture,N/A N/A,96 97 41 80,N/A,"Immeuble BENELEC, Carré 69, Boulevard Steinmetz"
128,SPARC ARCHITECTS,Agence d'architecture,N/A N/A,61 78 12 93,N/A,Rue des Dako Donou
129,Hélios Engineering Group sarl-Bénin,Ingénieur,"2,7 (3)",96 87 18 38,http://www.helios-corporate.com/,001
130,Bing’s architects,Agence d'architecture,N/A N/A,https://www.google.com/maps/place/Bing%E2%80%99s+architects/data=!4m7!3m6!1s0x1023558ccfbd6e2d:0x2ccdf1d23b1350f3!8m2!3d6.3702928!4d2.3912362!16s%2Fg%2F11trfhr6qm!19sChIJLW69z4xVIxAR81ATO9LxzSw?authuser=0&hl=fr&rclk=1,N/A,N/A
131,Orule Architecture Sarl,Agence d'architecture,N/A N/A,66 47 47 45,N/A,06 Bp1678
132,Invent Innov Architecture.,Architecte,"4,5 (2)",95 95 95 81,https://invent-innov-architecture.business.site/?utm_source=gmb&utm_medium=referral,01 BP 2650
133,ADONAÏ NATION CONCEPT,Agence d'architecture,N/A N/A,96 95 07 50,N/A,034 Agbangnizoun
134,GLOBAL ARCHICONSULT,Cabinet d'architecte d'intérieur,"4,5 (4)",96 85 85 90,https://www.globalarchiconsult.com/,"99HV+5C8, Rue 2521A"
135,Les Ateliers ARKHÊ,Agence d'architecture,N/A N/A,60 19 71 71,N/A,08BP0276 Tri postal
136,sah studio,Agence d'architecture,N/A N/A,69 16 01 53,N/A,LOT 22 24
137,ANISAL SARL,,N/A N/A,62 17 40 40,https://anisal-sarl.business.site/,07 BP 495
138,WESTAF BUSINESS AGENCY,,N/A N/A,21 30 75 00,N/A,081BP7189
139,AFRICA IMMO BENIN,,"4,0 (12)",96 22 48 88,http://www.africaimmobenin.com/,Godomey
140,Architectes du Possible,Architecte,"5,0 (2)",98 74 64 64,https://www.archisdupossible.com/,"998V+QR6, Route de lomé À côté de la pharmacie"
141,Voodoo Concepts,Agence de publicité,"5,0 (1)",95 26 90 75,N/A,Rue 2226
142,BACH & DANlele Architectes,Agence d'architecture,"5,0 (2)",52 37 23 22,N/A,Bp 1419
143,7architectes,Architecte,N/A N/A,52 58 11 11,http://www.7-architectes.com/,03BP1326
144,Renovation | Conception & Construction Bâtiments Durable- CAPEAUX,Entreprise de construction,"5,0 (1)",+233 54 593 2676,https://capeaux.com/fr/acceuil/,Rue 2936
145,Modulor Archi-Urba,Agence d'architecture,"3,5 (2)",https://www.google.com/maps/place/Modulor+Archi-Urba/data=!4m7!3m6!1s0x102355b48bdc0f01:0x4266d80f99325241!8m2!3d6.3620236!4d2.405103!16s%2Fg%2F11f27wdzjz!19sChIJAQ_ci7RVIxARQVIymQ_YZkI?authuser=0&hl=fr&rclk=1,N/A,Cadjehoun 4
146,Afrique Omnitech,Architecte,"4,0 (1)",21 30 18 46,N/A,"Immeuble 40 Logements, Escalier C, 1er Étage Gauche, Patte d'Oie, AHWANLEKO"
147,AfricAssurBtp,Architecte,N/A N/A,97 59 71 65,https://africassurbtp.business.site/?utm_source=gmb&utm_medium=referral,02bp916
148,Atelier kọ,Agence d'architecture,N/A N/A,58 13 75 84,https://www.atelier-ko.com/,01 BP 7240
149,CABINET BIA-ARCHITECTS,Architecte,N/A N/A,97 70 14 12,N/A,03Bp 1529
150,LOGIQUES URBAINES,Agence d'architecture,N/A N/A,67 03 07 87,N/A,Lot 148 Atrokpocodji en face collège la Plénitude +229 67030787
151,VJIC-SERVICE,Agence d'architecture,"3,3 (3)",67 53 60 32,N/A,96326929
152,Bureau,Agence d'architecture,N/A N/A,https://www.google.com/maps/place/Bureau/data=!4m7!3m6!1s0x10235547bfe70a2d:0x5498821f894db8b4!8m2!3d6.3643405!4d2.4003508!16s%2Fg%2F11k_2qyjz3!19sChIJLQrnv0dVIxARtLhNiR-CmFQ?authuser=0&hl=fr&rclk=1,N/A,9C72+P4Q
153,TEPH BTP & SERVICES,Agence d'architecture,"5,0 (1)",https://www.google.com/maps/place/TEPH+BTP+%26+SERVICES/data=!4m7!3m6!1s0x1024a9777d29fcc1:0x6e906dc59e319e99!8m2!3d6.4097085!4d2.3284757!16s%2Fg%2F11hfyjg0_x!19sChIJwfwpfXepJBARmZ4xnsVtkG4?authuser=0&hl=fr&rclk=1,N/A,C85H+V9Q
154,Africaine des Assurances agence de Gbèdjromedé,Agence d'assurance,"4,3 (4)",61 10 53 17,http://www.africaine-assur.com/,9CJ9+GGW
155,Agence Saphir,Agence d'assurance,"5,0 (1)",65 43 43 41,N/A,03BP1926
156,Africaine des Assurances,Agence d'assurance,"3,0 (2)",97 58 40 24,N/A,9CGF+973
157,DALAS INTERNATIONAL SARL,Agence d'assurance,N/A N/A,60 70 81 81,N/A,"9CGG+X2J, Rue 515"
158,A+ Assurances,Agence d'assurance,N/A N/A,67 89 23 13,http://sites.google.com/view/aplusassurances,9CM9+5CP
159,Saham,Agence d'assurance,N/A N/A,https://www.google.com/maps/place/Saham/data=!4m7!3m6!1s0x102355eb55289b07:0x4851dc1971029c67!8m2!3d6.3659666!4d2.4289222!16s%2Fg%2F11j96w8rcg!19sChIJB5soVetVIxARZ5wCcRncUUg?authuser=0&hl=fr&rclk=1,N/A,"9C8H+9HM, Ave Proche"
160,Cauriass Courtage,Agence d'assurance,"4,0 (1)",66 99 79 00,N/A,"9CFF+MQX, Av. de l'Oueme"
161,Atlantique assurances,Agence d'assurance,"4,0 (2)",https://www.google.com/maps/place/Atlantique+assurances/data=!4m7!3m6!1s0x10235594d8c91ef3:0xd741deabb9e95da3!8m2!3d6.3631358!4d2.4251588!16s%2Fg%2F11jfd3kvd9!19sChIJ8x7J2JRVIxARo13puaveQdc?authuser=0&hl=fr&rclk=1,N/A,9C7G+733
162,SAHAM ASSURANCE,Agence d'assurance,"4,5 (13)",61 31 64 65,N/A,Rue 508
163,SUNU ASSURANCE,Agence d'assurance,"5,0 (1)",https://www.google.com/maps/place/SUNU+ASSURANCE/data=!4m7!3m6!1s0x102355bd5ce7b49d:0xcd16256a2da10125!8m2!3d6.3715192!4d2.4261426!16s%2Fg%2F11rv6hksvc!19sChIJnbTnXL1VIxARJQGhLWolFs0?authuser=0&hl=fr&rclk=1,N/A,9CCG+JC4
164,AGENCE BRIAU (NSIA Assurances),Agence d'assurance,N/A N/A,66 66 44 28,N/A,66 66 44 28
165,Africaine des assurances,Agence d'assurance,N/A N/A,https://www.google.com/maps/place/Africaine+des+assurances/data=!4m7!3m6!1s0x10235609a356d981:0xf49f6861a469e036!8m2!3d6.3878756!4d2.3794881!16s%2Fg%2F11ddywhscx!19sChIJgdlWowlWIxARNuBppGFon_Q?authuser=0&hl=fr&rclk=1,N/A,"99QH+5Q5, Rue 2651"
166,Africaine des Assurances,Agence d'assurance,N/A N/A,https://www.google.com/maps/place/Africaine+des+Assurances/data=!4m7!3m6!1s0x102355ed7ab38fa7:0x49e5a6d7c1975b05!8m2!3d6.3908758!4d2.3992593!16s%2Fg%2F11g6x5vb0k!19sChIJp4-zeu1VIxARBVuXwdem5Uk?authuser=0&hl=fr&rclk=1,N/A,99RX+9P2
167,DALAS INTERNATIONAL SARL,Agence d'assurance pour locataires,N/A N/A,https://www.google.com/maps/place/DALAS+INTERNATIONAL+SARL/data=!4m7!3m6!1s0x102355d3c792160b:0x15aa597a7e378a1f!8m2!3d6.3834467!4d2.4282587!16s%2Fg%2F11j7j3w5md!19sChIJCxaSx9NVIxARH4o3fnpZqhU?authuser=0&hl=fr&rclk=1,N/A,9CMH+98C
168,MOHAMED BILL,Agence d'assurance,N/A N/A,https://www.google.com/maps/place/MOHAMED+BILL/data=!4m7!3m6!1s0x1023553ffd2a2165:0x389aded40ba85c3!8m2!3d6.3686194!4d2.4301769!16s%2Fg%2F11t1sfj2pc!19sChIJZSEq_T9VIxARw4W6QO2tiQM?authuser=0&hl=fr&rclk=1,N/A,9C9J+C3V
169,Atlantique Assurance Benin - Agence JMB Sarl,Agence d'assurance,"3,5 (4)",61 01 40 62,N/A,"99V6+3GG, Rue 2180"
170,Africa Brokers' Company-Courtier d'Assurances,Courtier d'assurances,"4,8 (13)",66 33 55 55,https://www.africabrokersonline.com/,"Carrefour ""16 ampoules"
171,ASCOMA BENIN,Agence d'assurance,"4,1 (43)",21 31 31 24,https://www.ascoma.com/ascoma-benin/,Scoa Gbéto – Lot 210 Maison SODOGANDJI
172,AZANIA Assurance (Sanlam),Agence d'assurance,N/A N/A,91 38 25 25,N/A,"SCOA, AZANIA ASSURANCE Rue pavée de l'immeuble amani meubles"
173,EMEREK,Agence d'assurance,"5,0 (1)",99 20 50 50,N/A,"9C7W+5X9, Rue 1200"
174,DOUDEDJI MJP ASSURANCE,Agence d'assurance,N/A N/A,97 19 26 10,N/A,AKPAKPA
175,Agence (SNS) d'Assurance SANLAM,Agence d'assurance,"5,0 (1)",95 45 45 58,N/A,"995C+4W7, Rue 2137"
176,La générale des assurances - Agences Azareel de Godomey,Agence d'assurance,N/A N/A,https://www.google.com/maps/place/La+g%C3%A9n%C3%A9rale+des+assurances+-+Agences+Azareel+de+Godomey/data=!4m7!3m6!1s0x10235723f7202729:0x1cfe5720384ac915!8m2!3d6.3844564!4d2.3467342!16s%2Fg%2F11fqsl1cm7!19sChIJKScg9yNXIxARFclKOCBX_hw?authuser=0&hl=fr&rclk=1,N/A,"98MW+QMQ, Rte de Lomé"
177,SUNU Assurances IARD Bénin,Agence d'assurance,"4,1 (15)",21 31 67 35,https://sunu-group.com/fr/home,21 31 67 35
178,ARIA-BENIN,Agence d'assurance,"4,0 (1)",https://www.google.com/maps/place/ARIA-BENIN/data=!4m7!3m6!1s0x102355c9666e62fd:0x853d42c064abb891!8m2!3d6.3727788!4d2.4421748!16s%2Fg%2F11js3dv7h6!19sChIJ_WJuZslVIxARkbirZMBCPYU?authuser=0&hl=fr&rclk=1,N/A,"9CFR+4V7, Rue Bel Air"
179,"SAHAM ASSURANCE, DIRECTION GENERALE",Compagnie d'assurance automobile,"3,9 (24)",21 31 54 00,N/A,21 31 54 00
180,Salimant ioz,Agence d'assurance,N/A N/A,52 82 39 64,N/A,9F74+68P
181,LMS VIE ZOÉ,Agence d'assurance,N/A N/A,https://www.google.com/maps/place/LMS+VIE+ZO%C3%89/data=!4m7!3m6!1s0x102355a645e3e569:0xe060074e6da2fcef!8m2!3d6.3702928!4d2.3912362!16s%2Fg%2F11jpbnv7wg!19sChIJaeXjRaZVIxAR7_yibU4HYOA?authuser=0&hl=fr&rclk=1,N/A,229 97593338 22995175638
182,CACOFA,Courtier d'assurances,N/A N/A,https://www.google.com/maps/place/CACOFA/data=!4m7!3m6!1s0x102355c743067989:0xea5b942a7236bbae!8m2!3d6.3856641!4d2.4203813!16s%2Fg%2F11qnks0c78!19sChIJiXkGQ8dVIxARrrs2ciqUW-o?authuser=0&hl=fr&rclk=1,N/A,9CPC+756
183,PEBCo yenawa,Agence d'assurance,N/A N/A,https://www.google.com/maps/place/PEBCo+yenawa/data=!4m7!3m6!1s0x102355ca437ba749:0xa50f5fbac2d421!8m2!3d6.3933559!4d2.4487663!16s%2Fg%2F11t0rdpx7v!19sChIJSad7Q8pVIxARIdTCul8PpQA?authuser=0&hl=fr&rclk=1,N/A,9CVX+8GR
184,Western union,Agence d'assurance,N/A N/A,https://www.google.com/maps/place/Western+union/data=!4m7!3m6!1s0x102355a7fae49863:0x214c7fed3239ddd5!8m2!3d6.3981824!4d2.3998834!16s%2Fg%2F11sjhmd7l0!19sChIJY5jk-qdVIxAR1d05Mu1_TCE?authuser=0&hl=fr&rclk=1,N/A,99XX+7XC
185,Ste SOREC Sarl,Agence d'assurance,"5,0 (1)",65 47 87 87,N/A,996H+9RC
186,Adams,Agence d'assurance,N/A N/A,https://www.google.com/maps/place/Adams/data=!4m7!3m6!1s0x103cab443914dde5:0x6ede27b46eb47e4c!8m2!3d6.3727923!4d2.4850469!16s%2Fg%2F11sm75mwry!19sChIJ5d0UOUSrPBARTH60brQn3m4?authuser=0&hl=fr&rclk=1,N/A,9FFP+42
187,GAB du Bénin,Compagnie d'assurance-vie,"4,6 (8)",21 33 82 30,N/A,01 BP 3575 Ganhi
188,SUNU Assurances,Compagnie d'assurance-vie,"4,1 (56)",60 83 80 80,N/A,60 83 80 80
189,ADK COPORATE CEA,Agence d'assurance,N/A N/A,https://www.google.com/maps/place/ADK+COPORATE+CEA/data=!4m7!3m6!1s0x10235523b83a0759:0x6813a42eb8391842!8m2!3d6.3891766!4d2.381644!16s%2Fg%2F11jt71k9l5!19sChIJWQc6uCNVIxARQhg5uC6kE2g?authuser=0&hl=fr&rclk=1,N/A,99QJ+MMC
190,Zorobabel De,Agence d'assurance,N/A N/A,97 01 29 27,N/A,N/A
191,Saham assurance,Compagnie d'assurance,"3,8 (37)",https://www.google.com/maps/place/Saham+assurance/data=!4m7!3m6!1s0x102355411efb66c7:0xa11f8bc44e8707fd!8m2!3d6.3873305!4d2.4467704!16s%2Fg%2F11fmbjl599!19sChIJx2b7HkFVIxAR_QeHTsSLH6E?authuser=0&hl=fr&rclk=1,N/A,"9CPW+WPJ, Rue 1451"
192,Tabitha Assurances Bénin,Courtier d'assurances,N/A N/A,21 31 04 38,N/A,"9C6J+GRR, Ave Proche"
193,Tabitha Assurances,Compagnie d'assurance,"4,7 (3)",https://www.google.com/maps/place/Tabitha+Assurances/data=!4m7!3m6!1s0x102355035c5f7aa1:0x860ef03723052fd8!8m2!3d6.3643017!4d2.4297383!16s%2Fg%2F11gg65gvx9!19sChIJoXpfXANVIxAR2C8FIzfwDoY?authuser=0&hl=fr&rclk=1,N/A,9C7H+PVH
194,SAAB assurance,Agence d'assurance,"4,4 (5)",https://www.google.com/maps/place/SAAB+assurance/data=!4m7!3m6!1s0x1023544a2d2a6edf:0x163b874c6df11cec!8m2!3d6.3548048!4d2.4035763!16s%2Fg%2F11c6v9j1gl!19sChIJ324qLUpUIxAR7BzxbUyHOxY?authuser=0&hl=fr&rclk=1,N/A,9C33+WCG
195,NSIA Assurances Benin,Compagnie d'assurance,"4,0 (211)",21 36 55 00,N/A,"9C5C+P43, Rue des Amoureux"
196,L'Africaine Vie Bénin,Compagnie d'assurance,"4,6 (18)",21 30 39 93,https://africaineviebenin.com/,"Lot 19, Patte d'Oie"
197,CECA-ASSURANCES,Courtier d'assurances,"4,0 (2)",96 47 06 57,https://web.facebook.com/cecaassurance,96 47 06 57
198,VIRGO SERVICE INTER,Agence d'assurance,"4,7 (3)",94 03 13 13,N/A,"9C4H+R57, Rue du Dahomey (Rue 111"
199,Africa BSI - François Masson et Associés,Courtier d'assurances,"4,8 (23)",40 10 21 02,http://www.africa-bsi.com/,"Immeuble SDP, 1354 Boulevard du Canada"
200,Godomey Gare,Agence d'assurance,N/A N/A,https://www.google.com/maps/place/Godomey+Gare/data=!4m7!3m6!1s0x10235744d6da6813:0xde0e8248b629bfa0!8m2!3d6.3774603!4d2.3419215!16s%2Fg%2F11ss65g09l!19sChIJE2ja1kRXIxARoL8ptkiCDt4?authuser=0&hl=fr&rclk=1,N/A,"GARE 03, GODOMEY, BP 3504"
201,FGA du Bénin: Fonds de Garantie Automobile,Agence d'assurance,"4,4 (10)",https://www.google.com/maps/place/FGA+du+B%C3%A9nin:+Fonds+de+Garantie+Automobile/data=!4m7!3m6!1s0x102355f8d6a356b5:0x640c26504994b4b6!8m2!3d6.3724987!4d2.390697!16s%2Fg%2F11r8qbfwqq!19sChIJtVaj1vhVIxARtrSUSVAmDGQ?authuser=0&hl=fr&rclk=1,N/A,Unnamed Road
202,SICAR Sarl,Courtier d'assurances,N/A N/A,97 36 06 06,N/A,"02 BP 1363 Immeuble BALLA, Ilot 284 Face Mosquée Centrale Zongo"
203,SICAR Sarl,Courtier d'assurances,"5,0 (1)",97 36 06 06,N/A,"9C4G+RPR, Face mosquée Zongo à Cotonou"
204,"CAIR Afrique (Courtage, Actuariat, Ingénierie des Risques)",Courtier d'assurances,N/A N/A,61 16 41 96,N/A,Scoa Gbeto
205,Czlavi,Compagnie d'assurance moto,N/A N/A,https://www.google.com/maps/place/Czlavi/data=!4m7!3m6!1s0x102355d2ae57b947:0xaf95bd9e360c0ff!8m2!3d6.3702928!4d2.3912362!16s%2Fg%2F11jyxtj9t7!19sChIJR7lXrtJVIxAR_8Bg49lb-Qo?authuser=0&hl=fr&rclk=1,N/A,99CR+4F9
206,UBA VIE ASSURANCE,Courtier d'assurances,"2,5 (2)",21 32 61 97,N/A,"9C43+428, Rue 390"
207,Sanlam Assurances akpakpa (Sènandé) ex SAHAM,Compagnie d'assurance,"3,8 (16)",96 68 75 32,N/A,Rue 1110
208,Okassur Courtier en Assurances,Courtier d'assurances,"4,8 (16)",97 41 84 86,N/A,97 41 84 86
209,Azur Courtage Assurances,Courtier d'assurances,N/A N/A,91 20 09 64,N/A,"ex immeuble ANPE, SCOA"
210,Atlantique Assurances Bénin,Compagnie d'assurance,"4,2 (64)",21 31 51 48,https://atlantique-assurances-benin.business.site/?utm_source=gmb&utm_medium=referral,04 BP 0851 Siège Social : Lot 103–H Immeuble Atlantique Assurances Quartier
211,FEDAS / Bar-Tito,Courtier d'assurances,"3,3 (16)",95 85 52 85,N/A,9C9C+Q4F
212,Bénin Challenge,Société d'assurance de titres de propriété,"4,7 (10)",61 18 35 26,N/A,9C94+QP3
213,Siège du POOL TPV-TPM,Agence d'assurance,N/A N/A,https://www.google.com/maps/place/Si%C3%A8ge+du+POOL+TPV-TPM/data=!4m7!3m6!1s0x1023555e9b553c1d:0x6bc2b71ce381be4!8m2!3d6.3588461!4d2.4372635!16s%2Fg%2F11tg6w394j!19sChIJHTxVm15VIxAR5Bs4znErvAY?authuser=0&hl=fr&rclk=1,N/A,"1er Etage Bâtiment 158, rue du GUFE, xoxo 10BP543"
214,OLEA Bénin,Courtier d'assurances,"4,8 (4)",60 63 96 96,https://www.olea.africa/benin.php,"Immeuble OCEANE, Champ de FOIRE"
215,Immeuble Atlantique Assurance,Compagnie d'assurance,"3,8 (12)",21 31 51 48,N/A,"9C7J+RJW, Boulevard Steinmetz"
216,EPMB Freeman Assurance,Courtier d'assurances,"4,0 (1)",90 74 86 86,N/A,"Maison EPMB, 01 BP 34 Gbènan, Carré 416 417"
217,ASK GRAS SAVOYE BENIN,Courtier d'assurances,"4,0 (27)",21 30 31 30,http://willistowerswatson.com/,01 BP 6901
218,Cif assurance vie Bénin,Compagnie d'assurance,"4,2 (10)",N/A,http://cif-vie.bj/,BP 0843 ADJAKE 08
219,FEDAS SA (FEDERATION D'ASSURANCES),Compagnie d'assurance,"4,5 (6)",21 31 56 77,N/A,9C7F+6X5
220,SAARB ASSURANCES,Compagnie d'assurance,"4,4 (5)",21 30 02 87,N/A,"9C33+W98, Rue 390"
221,AMAB : ASSURANCE MUTUELLE AGRICOLE DU BÉNIN,Compagnie d'assurance,"3,5 (13)",21 30 11 38,N/A,Rue 614B
222,TOP OFFICE BENIN,Service de transfert d'argent,"5,0 (2)",61 34 73 44,N/A,61 34 73 44
223,NSIA ASSURANCE BENIN,Compagnie d'assurance,"4,1 (11)",https://www.google.com/maps/place/NSIA+ASSURANCE+BENIN/data=!4m7!3m6!1s0x102355b22278212b:0x81550e5d6e54afc2!8m2!3d6.364433!4d2.4097499!16s%2Fg%2F11c52k8s3k!19sChIJKyF4IrJVIxARwq9Ubl0OVYE?authuser=0&hl=fr&rclk=1,N/A,9C75+QVH
224,Générale des assurances du Bénin (GAB),Compagnie d'assurance,"3,8 (54)",21 33 82 30,http://www.gabassurance.com/,21 33 82 30
225,BLOOM Insurance Solutions,Courtier d'assurances,N/A N/A,52 99 05 05,https://bloom.bj/,52 99 05 05
226,Nouvelle Direction Générale de Sanlam Assurance Vie Benin,Siège social,"3,5 (2)",64 18 17 17,http://www.sanlampanafrica.com/,9CCG+M4X
227,AFRICAINE DES ASSURANCES,Siège social,"3,9 (158)",21 33 07 96,http://www.africaine-assur.com/,Mosquée saint jean
228,LB ASSUR,Agence d'assurance,"3,0 (2)",97 14 18 14,N/A,97 14 18 14
229,ALLIANZ ASSURANCE BENIN,Compagnie d'assurance,"5,0 (1)",21 31 70 87,N/A,RNIE1
230,SANLAM ASSURANCES IITA,Agence d'assurance,N/A N/A,99 77 16 22,N/A,Togoudo Carrefour IITA
231,First Line Trading,Agence de voyages,"4,5 (2)",91 27 85 85,http://firstlinetrading.com/,01 BP 1976
232,Sanlam Assurance,Agence d'assurance,N/A N/A,97 49 23 82,N/A,"Zopah, Calavi"
233,CIPE 2,Agence d'assurance,N/A N/A,https://www.google.com/maps/place/CIPE+2/data=!4m7!3m6!1s0x1024a9ff10e73b97:0xb8b3c116fbad85f3!8m2!3d6.4503024!4d2.3468195!16s%2Fg%2F11v0gljq_k!19sChIJlzvnEP-pJBAR84Wt-xbBs7g?authuser=0&hl=fr&rclk=1,N/A,F82W+4PG
234,Africaine des Assurances,Agence d'assurance,"4,0 (2)",21 36 00 50,N/A,C9W3+2MF
235,AHI ASSURANCE,,N/A N/A,66 52 26 45,N/A,9C5Q+59H
236,NSIA ASSURANCE CADJEHOUN,Siège social,"4,1 (13)",https://www.google.com/maps/place/NSIA+ASSURANCE+CADJEHOUN/data=!4m7!3m6!1s0x102355dacd813593:0xe7afbd91cbb05e7b!8m2!3d6.3590406!4d2.3989697!16s%2Fg%2F11fjbtp9j7!19sChIJkzWBzdpVIxARe16wy5G9r-c?authuser=0&hl=fr&rclk=1,N/A,"995X+JH9, Rte de Lomé"
237,Agence d'assurance michel lougoudou,Siège social,N/A N/A,95 40 37 83,N/A,"98XR+WRQ, RNIE2"
238,SAHAM Assurance cotonou siège,Compagnie d'assurance,N/A N/A,https://www.google.com/maps/place/SAHAM+Assurance+cotonou+si%C3%A8ge/data=!4m7!3m6!1s0x1024a9e3d97cf463:0xc0e7b333ee30adb6!8m2!3d6.4664359!4d2.3221191!16s%2Fg%2F11fqbz_w2h!19sChIJY_R82eOpJBARtq0w7jOz58A?authuser=0&hl=fr&rclk=1,N/A,Metropolitan Area
239,Saham Assurance,Agence d'assurance,"3,9 (63)",https://www.google.com/maps/place/Saham+Assurance/data=!4m7!3m6!1s0x1024a84f807a89ab:0xe37471faa865c72!8m2!3d6.4316886!4d2.3316694!16s%2Fg%2F11c6vjkf6v!19sChIJq4l6gE-oJBARclyGqh9HNw4?authuser=0&hl=fr&rclk=1,N/A,"C8JJ+MMF, Rte de Maria Gléta"
240,KPETOU,Agence d'assurance,N/A N/A,https://www.google.com/maps/place/KPETOU/data=!4m7!3m6!1s0x1024a9ebf7f91f39:0x81a20ba8cef78d39!8m2!3d6.474741!4d2.3525847!16s%2Fg%2F11s4ct1rmh!19sChIJOR_59-upJBAROY33zqgLooE?authuser=0&hl=fr&rclk=1,N/A,F9F3+V2W
241,Agence d'assurance ALEPH-MGF,Agence d'assurance,N/A N/A,66 21 28 71,N/A,"9G9C+VF9, Unnamed Road"
242,Lbassur Sarl,Agence d'assurance,N/A N/A,97 74 07 07,N/A,Maison Bonou Quartier Agblangandan Lot 238
243,ATLANTIQUE ASSURANCES BENIN AGENCE AVYVA DE PORTO NOVO,Agence d'assurance,"4,5 (8)",97 08 89 47,https://atlantique-assurances-benin-agence-avyva-de.business.site/?utm_source=gmb&utm_medium=referral,03BP0487
244,APS-BENIN,Siège social,"4,6 (14)",60 11 27 27,http://www.aps-benin.com/,1354 Boulevard du Canada
245,Sanlam Assurance Kotanle Cococodji,Agence d'assurance,N/A N/A,95 41 98 99,N/A,95 41 98 99
246,Abomey Calavi,Agence d'assurance,N/A N/A,https://www.google.com/maps/place/Abomey+Calavi/data=!4m7!3m6!1s0x1024af8a95d2d19b:0xc10af726736f6d05!8m2!3d6.4902448!4d2.3637617!16s%2Fg%2F11kpvwnjg7!19sChIJm9HSlYqvJBARBW1vcyb3CsE?authuser=0&hl=fr&rclk=1,N/A,F9R7+3G
247,Atlantique Assurances Bénin Vie Direction Oueme Plateau,Agence d'assurance,N/A N/A,https://www.google.com/maps/place/Atlantique+Assurances+B%C3%A9nin+Vie+Direction+Oueme+Plateau/data=!4m7!3m6!1s0x103b574e59df9563:0x80670909a7afd78a!8m2!3d6.4786687!4d2.607363!16s%2Fg%2F11td8bygys!19sChIJY5XfWU5XOxARitevpwkJZ4A?authuser=0&hl=fr&rclk=1,N/A,FJH4+FW9
248,ASSURANCE : AGENCE SBAM,Centre commercial,N/A N/A,https://www.google.com/maps/place/ASSURANCE+:+AGENCE+SBAM/data=!4m7!3m6!1s0x1023550911a3a28d:0x770266b88fb4633e!8m2!3d6.3864899!4d2.3824451!16s%2Fg%2F11h7d7zkcy!19sChIJjaKjEQlVIxARPmO0j7hmAnc?authuser=0&hl=fr&rclk=1,N/A,"99PJ+HXW, Rue 2651"
249,Africaine des Assurances agence de Gbèdjromedé,Agence d'assurance,"4,3 (4)",61 10 53 17,http://www.africaine-assur.com/,9CJ9+GGW
250,A+ Assurances,Agence d'assurance,N/A N/A,67 89 23 13,http://sites.google.com/view/aplusassurances,9CM9+5CP
251,Atlantique assurances,Agence d'assurance,"4,0 (2)",https://www.google.com/maps/place/Atlantique+assurances/data=!4m7!3m6!1s0x10235594d8c91ef3:0xd741deabb9e95da3!8m2!3d6.3631358!4d2.4251588!16s%2Fg%2F11jfd3kvd9!19sChIJ8x7J2JRVIxARo13puaveQdc?authuser=0&hl=fr&rclk=1,N/A,9C7G+733
252,SUNU ASSURANCE,Agence d'assurance,"5,0 (1)",https://www.google.com/maps/place/SUNU+ASSURANCE/data=!4m7!3m6!1s0x102355bd5ce7b49d:0xcd16256a2da10125!8m2!3d6.3715192!4d2.4261426!16s%2Fg%2F11rv6hksvc!19sChIJnbTnXL1VIxARJQGhLWolFs0?authuser=0&hl=fr&rclk=1,N/A,9CCG+JC4
253,Atlantique Assurance Benin - Agence JMB Sarl,Agence d'assurance,"3,5 (4)",61 01 40 62,N/A,"99V6+3GG, Rue 2180"
254,Cauriass Courtage,Agence d'assurance,"4,0 (1)",66 99 79 00,N/A,"9CFF+MQX, Av. de l'Oueme"
255,Africaine des Assurances,Agence d'assurance,N/A N/A,https://www.google.com/maps/place/Africaine+des+Assurances/data=!4m7!3m6!1s0x102355ed7ab38fa7:0x49e5a6d7c1975b05!8m2!3d6.3908758!4d2.3992593!16s%2Fg%2F11g6x5vb0k!19sChIJp4-zeu1VIxARBVuXwdem5Uk?authuser=0&hl=fr&rclk=1,N/A,99RX+9P2
256,ASCOMA BENIN,Agence d'assurance,"4,1 (43)",21 31 31 24,https://www.ascoma.com/ascoma-benin/,Scoa Gbéto – Lot 210 Maison SODOGANDJI
257,La générale des assurances - Agences Azareel de Godomey,Agence d'assurance,N/A N/A,https://www.google.com/maps/place/La+g%C3%A9n%C3%A9rale+des+assurances+-+Agences+Azareel+de+Godomey/data=!4m7!3m6!1s0x10235723f7202729:0x1cfe5720384ac915!8m2!3d6.3844564!4d2.3467342!16s%2Fg%2F11fqsl1cm7!19sChIJKScg9yNXIxARFclKOCBX_hw?authuser=0&hl=fr&rclk=1,N/A,"98MW+QMQ, Rte de Lomé"
258,Africa Brokers' Company-Courtier d'Assurances,Courtier d'assurances,"4,8 (13)",66 33 55 55,https://www.africabrokersonline.com/,"Carrefour ""16 ampoules"
